routeid,nodeid,gpslong,gpslati
100100008,107000132,127.0497292935,37.6169933793
100100008,107000197,127.0486325152,37.6160645279
100100008,107000186,127.0488350355,37.6139053753
100100008,107000184,127.0457891407,37.6138602395
100100008,107000182,127.043041325,37.6139058144
100100008,107000180,127.0404890653,37.6144062254
100100008,107000516,127.0389900579,37.6137718421
100100008,108000101,127.0360801756,37.612149839
100100008,108000102,127.0321633111,37.6100659535
100100008,107000001,127.028232048,37.6068897684
100100008,107000003,127.0241845482,37.6036093788
100100008,107000005,127.0216800673,37.5988124984
100100008,107000007,127.0180870417,37.5937751071
100100008,107000085,127.0144093913,37.5906588219
100100008,107000087,127.0173202731,37.5882905568
100100008,107000089,127.019299,37.585282
100100008,107000091,127.020317,37.583384
100100008,107000093,127.0218797088,37.5804569445
100100008,100000147,127.0229468784,37.5758561421
100100008,100000367,127.0196389758,37.57430372
100100008,100000365,127.0124927764,37.5721671928
100100008,100000397,127.0057093611,37.571151812
100100008,100000395,126.9993198827,37.5709076392
100100008,100000393,126.9952769536,37.5706002885
100100008,100000391,126.9899682503,37.5703886931
100100008,100000389,126.9862540445,37.5702679499
100100008,100000387,126.9813905902,37.5702666069
100100008,100000385,126.9780908549,37.5702957096
100100008,100000379,126.970441967,37.5693360157
100100008,112000399,126.9691796639,37.5624553919
100100008,101000006,126.9727726582,37.5554752628
100100008,101000027,126.9740061243,37.5585974617
100100008,101000114,126.9762193,37.56037765
100100008,101000043,126.9819217706,37.5630081328
100100008,101000040,126.9827971458,37.5675222611
100100008,100000388,126.985541114,37.570087252
100100008,100000390,126.9895689652,37.5701875394
100100008,100000392,126.9947286676,37.5704168801
100100008,100000394,126.9988533013,37.5707157083
100100008,100000396,127.0034688409,37.5709177804
100100008,100000398,127.0134620695,37.5722800814
100100008,100000366,127.017533,37.573432
100100008,105000552,127.0232641452,37.5766294277
100100008,107000094,127.0226003327,37.5793831979
100100008,107000092,127.0210077597,37.5823628041
100100008,107000090,127.019876554,37.5844512757
100100008,107000088,127.0171651481,37.5885549383
100100008,107000086,127.0146210138,37.5906188635
100100008,107000008,127.0178186974,37.5933209408
100100008,107000006,127.0217897651,37.5979233522
100100008,107000004,127.0236778462,37.603191078
100100008,107000002,127.0273788206,37.6059970411
100100008,107000011,127.0321966828,37.6099865112
100100008,107000012,127.0357831591,37.6118940155
100100008,107000179,127.0406473927,37.6142309658
100100008,107000181,127.0427991937,37.6139039553
100100008,107000183,127.0451242034,37.6138199738
100100008,107000185,127.0487450685,37.6135261638
100100008,107000198,127.0484902389,37.6157892822
100100008,107000131,127.0498648825,37.6169941494
100100008,107000129,127.0515164598,37.6180490119
100100008,107000521,127.0525004535,37.6186628652
100100008,107000098,127.0535579996,37.6194455702
100100008,107000096,127.050189794,37.6236626522
100100008,110000656,127.0514996814,37.6262352088
100100008,110000391,127.0506539883,37.6268866383
100100009,108000106,127.006893113,37.6457079597
100100009,108000372,127.0079280722,37.6462297481
100100009,108000108,127.0089690878,37.6468029112
100100009,108000023,127.0136377324,37.6480728624
100100009,108000032,127.0156603381,37.6450725972
100100009,108000034,127.0166794138,37.6417678891
100100009,108000046,127.0172628873,37.6365178569
100100009,108000068,127.0175718047,37.6333816333
100100009,108000070,127.0179150726,37.6298648029
100100009,108000072,127.0182625453,37.6252977441
100100009,108000074,127.0189664274,37.6232737251
100100009,108000076,127.0202823813,37.6216540344
100100009,108000078,127.0214008015,37.6181055358
100100009,108000080,127.0220941589,37.6154581102
100100009,107000081,127.0220826076,37.6115374602
100100009,107000083,127.0233780096,37.6078573327
100100009,107000003,127.0241845482,37.6036093788
100100009,107000005,127.0216800673,37.5988124984
100100009,107000007,127.0180870417,37.5937751071
100100009,107000009,127.0092102337,37.5898834226
100100009,100000005,127.0016943494,37.5862299819
100100009,100000003,126.9982901625,37.5827088189
100100009,100000002,126.9965201597,37.5791788583
100100009,100000102,126.9973383362,37.5745325055
100100009,100000151,126.9978384311,37.5695021129
100100009,101000065,126.9982284878,37.5647791137
100100009,101000055,126.9965751591,37.5618724932
100100009,101000052,126.9917309772,37.5611334758
100100009,101000051,126.985717,37.56094
100100009,101000046,126.9800425,37.55949853
100100009,101000023,126.9738534689,37.5587064564
100100009,101000005,126.9725602947,37.555376237
100100009,101000047,126.9783474622,37.5585586534
100100009,101000050,126.985225811,37.5607673404
100100009,101000053,126.992490506,37.5609899926
100100009,101000054,126.9948830406,37.5613196823
100100009,101000103,126.9999300049,37.5624801112
100100009,101000069,127.0024217692,37.5658168668
100100009,101000068,127.0022525478,37.5679533421
100100009,100000116,127.0020674817,37.5705560731
100100009,100000109,127.0020279531,37.5728818279
100100009,100000108,127.0021111571,37.5744636711
100100009,100000123,127.0022981851,37.5781239863
100100009,100000124,127.0021325403,37.5811068753
100100009,100000133,127.0015280585,37.5845415827
100100009,107000010,127.0083640454,37.5893269191
100100009,107000008,127.0178186974,37.5933209408
100100009,107000006,127.0217897651,37.5979233522
100100009,107000033,127.0244725057,37.6020310968
100100009,107000084,127.0235019118,37.6078016681
100100009,107000082,127.0223868221,37.6108691301
100100009,108000081,127.0222037945,37.6141014561
100100009,108000079,127.0213720839,37.6185184999
100100009,108000077,127.0206948844,37.6207116681
100100009,108000075,127.019040319,37.6233287341
100100009,108000073,127.018374164,37.6252932059
100100009,108000071,127.018021742,37.6299583174
100100009,108000069,127.0176706087,37.6335250273
100100009,108000047,127.0173646814,37.6365946466
100100009,108000035,127.016872127,37.6414424128
100100009,108000033,127.0159447586,37.64459006
100100009,108000022,127.0133930728,37.6480891227
100100009,108000109,127.0090538913,37.6469601307
100100009,108000371,127.0078311032,37.6462873802
100100009,108000107,127.0067889182,37.6457618544
100100010,110000399,127.063697789,37.6602362494
100100010,110000089,127.05983612,37.6610613939
100100010,110000084,127.0588384179,37.6603699626
100100010,110000086,127.0596629486,37.6573607663
100100010,110000144,127.0610811881,37.6521284789
100100010,110000145,127.06181087,37.6496854546
100100010,110000146,127.0629960309,37.647179936
100100010,110000265,127.0645691655,37.6438971185
100100010,110000266,127.0666020029,37.6394438999
100100010,110000346,127.0678122976,37.6367081887
100100010,110000347,127.0689471007,37.6341182076
100100010,110000060,127.0715555398,37.628321771
100100010,110000062,127.0725053256,37.6263839212
100100010,110000002,127.0737160353,37.6231368934
100100010,110000004,127.0749267537,37.6194428888
100100010,106000007,127.0764852145,37.6147194303
100100010,106000009,127.0772229633,37.612579699
100100010,106000325,127.0779570571,37.6089467747
100100010,106000011,127.0783061938,37.6071476343
100100010,106000013,127.0791862331,37.6026252549
100100010,106000015,127.0799291385,37.5988354686
100100010,106000005,127.0761560918,37.5940094539
100100010,105000009,127.0676810035,37.5917480294
100100010,105000011,127.0606744947,37.5896880345
100100010,105000013,127.0570373889,37.588654758
100100010,105000014,127.0520846119,37.5865107343
100100010,105000478,127.0484429381,37.5827855855
100100010,105000015,127.0454185705,37.5804121594
100100010,105000480,127.0406921658,37.5788207952
100100010,105000481,127.0353332523,37.5782154075
100100010,105000483,127.028363387,37.5771977204
100100010,105000485,127.023804,37.575838
100100010,100000367,127.0196389758,37.57430372
100100010,100000365,127.0124927764,37.5721671928
100100010,100000190,127.006501742,37.5723926096
100100010,101000074,127.0084231234,37.5673199726
100100010,101000071,127.0072941642,37.5650333972
100100010,101000102,127.0032991424,37.5634318233
100100010,101000104,126.9999100507,37.5626292589
100100010,101000055,126.9965751591,37.5618724932
100100010,101000052,126.9917309772,37.5611334758
100100010,101000051,126.985717,37.56094
100100010,101000046,126.9800425,37.55949853
100100010,101000027,126.9740061243,37.5585974617
100100010,101000114,126.9762193,37.56037765
100100010,101000043,126.9819217706,37.5630081328
100100010,101000057,126.9853753406,37.5659870189
100100010,101000060,126.9888222236,37.5661216045
100100010,101000062,126.9913175282,37.5662336334
100100010,101000064,126.9968402973,37.5664971393
100100010,101000067,127.0011069759,37.5667239207
100100010,101000070,127.0064075366,37.5661794747
100100010,101000075,127.0089802242,37.5676255678
100100010,100000398,127.0134620695,37.5722800814
100100010,100000366,127.017533,37.573432
100100010,105000486,127.025086207,37.5760658645
100100010,105000484,127.0299990118,37.5775089018
100100010,105000482,127.0376250437,37.5780810027
100100010,105000488,127.0418650038,37.5790131929
100100010,105000447,127.0456563466,37.580381279
100100010,105000030,127.0507898583,37.5846696462
100100010,105000033,127.055221,37.587708
100100010,105000012,127.063382,37.590345
100100010,105000010,127.0669140569,37.5913867991
100100010,106000006,127.0750945194,37.5935930219
100100010,106000016,127.0800736519,37.5990656913
100100010,106000014,127.079346896,37.6028294696
100100010,106000012,127.0787312546,37.6060254115
100100010,106000326,127.0780638023,37.6093522293
100100010,106000010,127.0773907257,37.6126785269
100100010,106000008,127.0765525064,37.6150905265
100100010,110000003,127.0750642078,37.6195599545
100100010,110000001,127.074026394,37.6227078274
100100010,110000061,127.0726012934,37.6265214174
100100010,110000059,127.071661905,37.6284315129
100100010,110000316,127.0688318765,37.6348121257
100100010,110000315,127.0680753352,37.6365340442
100100010,110000273,127.0662849768,37.6405553357
100100010,110000272,127.0651976974,37.6429369554
100100010,110000157,127.0627792083,37.6479854228
100100010,110000156,127.0616739717,37.6507581389
100100010,110000155,127.0609800353,37.6531579286
100100010,110000085,127.0598301296,37.6574219222
100100010,110000083,127.0590214864,37.6603508923
100100010,110000088,127.0628298744,37.6605172514
100100010,110000694,127.0641522894,37.6596707419
100100011,277102712,127.0426228,37.7585783375
100100011,207000617,127.0411694461,37.7549810773
100100011,207000023,127.0435612129,37.7531957625
100100011,207000022,127.0441436663,37.7514117309
100100011,207000021,127.0453319633,37.7476316494
100100011,207000034,127.0459156935,37.7454527782
100100011,207000033,127.0467139821,37.7424184035
100100011,207000439,127.0470161569,37.7411918564
100100011,207000309,127.0476330649,37.7381641774
100100011,207000154,127.0478005277,37.7344402054
100100011,207000019,127.0479234371,37.7312243715
100100011,207000527,127.0480437402,37.7283157
100100011,207000069,127.0480378055,37.7236523074
100100011,207000068,127.0474693619,37.7209483918
100100011,207000067,127.0471955076,37.7186271515
100100011,207000066,127.0471508417,37.7164966511
100100011,207000065,127.0472900161,37.7127410868
100100011,207000418,127.0477071913,37.7103923484
100100011,207000064,127.0480469095,37.7078750506
100100011,207000063,127.0479714711,37.7052350503
100100011,207000062,127.0474961557,37.7024683631
100100011,207000061,127.0448115209,37.6946946566
100100011,109000001,127.0454321974,37.6891947508
100100011,109000003,127.0459185575,37.6840522385
100100011,109000005,127.0449148527,37.6777290916
100100011,109000007,127.0441344517,37.6732907076
100100011,109000019,127.0435791265,37.6699986633
100100011,109000009,127.0429434347,37.6663377077
100100011,109000011,127.0407479902,37.6589419367
100100011,109000013,127.0381546955,37.654566822
100100011,109000015,127.0347521487,37.6488235595
100100011,109000017,127.0326523611,37.6452930245
100100011,108000001,127.0290061373,37.6412660271
100100011,108000378,127.0260369276,37.6385200449
100100011,108000003,127.0240533777,37.6367024335
100100011,108000005,127.0241827782,37.6312290658
100100011,108000007,127.0266555502,37.6248712648
100100011,108000009,127.0287005024,37.6197095673
100100011,108000011,127.030002312,37.613765142
100100011,107000001,127.028232048,37.6068897684
100100011,107000003,127.0241845482,37.6036093788
100100011,107000005,127.0216800673,37.5988124984
100100011,107000007,127.0180870417,37.5937751071
100100011,107000009,127.0092102337,37.5898834226
100100011,100000005,127.0016943494,37.5862299819
100100011,100000003,126.9982901625,37.5827088189
100100011,100000002,126.9965201597,37.5791788583
100100011,100000102,126.9973383362,37.5745325055
100100011,100000394,126.9988533013,37.5707157083
100100011,100000109,127.0020279531,37.5728818279
100100011,100000108,127.0021111571,37.5744636711
100100011,100000123,127.0022981851,37.5781239863
100100011,100000124,127.0021325403,37.5811068753
100100011,100000133,127.0015280585,37.5845415827
100100011,107000010,127.0083640454,37.5893269191
100100011,107000008,127.0178186974,37.5933209408
100100011,107000006,127.0217897651,37.5979233522
100100011,107000004,127.0236778462,37.603191078
100100011,107000002,127.0273788206,37.6059970411
100100011,108000012,127.0302404179,37.6128969541
100100011,108000010,127.0292315431,37.6188328131
100100011,108000008,127.027152197,37.6241142029
100100011,108000006,127.0246946995,37.6305635225
100100011,108000004,127.0251835464,37.6375218186
100100011,108000002,127.0286313964,37.6406966703
100100011,109000018,127.0324638992,37.6446634249
100100011,109000016,127.0344825238,37.6480630433
100100011,109000014,127.0380638096,37.6540701239
