시도,시군구,년도,행정구역코드,사회적_불평등_지수,법정구역코드,학사_비율,소득액,EQ5D,인구수,0-4세_전체인구,5-9세_전체인구,10-14세_전체인구,15-19세_전체인구,20-24세_전체인구,25-29세_전체인구,30-34세_전체인구,35-39세_전체인구,40-44세_전체인구,45-49세_전체인구,50-54세_전체인구,55-59세_전체인구,60-64세_전체인구,65-69세_전체인구,70-74세_전체인구,75-79세_전체인구,80-84세_전체인구,85-89세_전체인구,90-94세_전체인구,95-99세_전체인구,100세이상_전체인구,계_여성인구,0-4세_여성인구,5-9세_여성인구,10-14세_여성인구,15-19세_여성인구,20-24세_여성인구,25-29세_여성인구,30-34세_여성인구,35-39세_여성인구,40-44세_여성인구,45-49세_여성인구,50-54세_여성인구,55-59세_여성인구,60-64세_여성인구,65-69세_여성인구,70-74세_여성인구,75-79세_여성인구,80-84세_여성인구,85-89세_여성인구,90-94세_여성인구,95-99세_여성인구,100세이상_여성인구,면적,대중교통_노선_개수,대중교통_정류장_역_개수,대중교통_노선_면적,대중교통_역_노선_면적,도로_노드_면적,도로_링크_면적,도서관 수,시설_연면적,개관일수,AGE,도서_국내_총류,도서_국내_철학,도서_국내_종교,도서_국내_사회과학,도서_국내_순수과학,도서_국내_기술과학,도서_국내_예술,도서_국내_언어,도서_국내_문학,도서_국내_역사,대출권수_어린이_총류,대출권수_어린이_철학,대출권수_어린이_종교,대출권수_어린이_사회과학,대출권수_어린이_순수과학,대출권수_어린이_기술과학,대출권수_어린이_예술,대출권수_어린이_언어,대출권수_어린이_문학,대출권수_어린이_역사,대출권수_청소년_총류,대출권수_청소년_철학,대출권수_청소년_종교,대출권수_청소년_사회과학,대출권수_청소년_순수과학,대출권수_청소년_기술과학,대출권수_청소년_예술,대출권수_청소년_언어,대출권수_청소년_문학,대출권수_청소년_역사,대출권수_성인_총류,대출권수_성인_철학,대출권수_성인_종교,대출권수_성인_사회과학,대출권수_성인_순수과학,대출권수_성인_기술과학,대출권수_성인_예술,대출권수_성인_언어,대출권수_성인_문학,대출권수_성인_역사,총_국내도서권수,총_대출권수
경기도,군포시,2017,31160,-0.480838949816462,41410,0.3425995660516076,2100392,0.958,280913,13117.5,13887.0,13834.0,17366.0,19534.5,19312.5,20742.0,22993.5,23502.0,25874.5,23335.0,23430.0,15029.5,9163.0,7084.5,5972.5,4077.0,1936.5,648.0,153.5,16.5,141476.0,6434.0,6707.5,6732.0,8365.0,9281.5,9469.5,10094.0,11355.0,11932.5,13341.5,11807.0,11823.5,7491.5,4605.0,3935.0,3565.5,2582.0,1349.5,474.5,114.0,16.0,36415885,60.0,373.0,1.647632619665841e-06,1.0242782785589311e-05,1.3922495636176356e-05,4.1602723646562485e-05,5,4421.186,320.4,15.8,49747,45175,27373,164079,65523,67521,42767,39048,310536,78255,9661,2648,2945,23977,30067,3277,3220,14985,81297,18052,1655.0,1632.0,227.0,4865.0,4083.0,2349.0,1588.0,1351.0,19254.0,3013.0,42868.0,38938.0,16571.0,136140.0,74610.0,67396.0,30540.0,52795.0,349582.0,84788,890024,1124374.0
경기도,군포시,2018,31160,0.7522530205346436,41410,0.3425995660516076,2183019,0.955,276860,11737.5,13218.5,13384.0,16484.5,18932.5,19478.0,19307.0,22501.5,21932.0,25708.0,23358.0,23805.5,16549.5,9671.0,7406.5,6220.0,4308.5,2091.0,728.0,176.5,19.5,139522.5,5721.5,6396.0,6506.0,7943.5,9015.0,9476.0,9336.5,11089.5,11141.0,13188.0,11929.0,12074.0,8303.0,4841.0,4048.5,3678.5,2720.0,1435.0,529.5,133.0,18.0,36416296,60.0,373.0,1.647614024226956e-06,1.0242667183944244e-05,1.3922338504717778e-05,4.160225411173064e-05,5,4736.226000000001,297.6,16.8,50911,48826,28283,172604,68784,71557,49300,44778,339946,83039,9621,2752,3066,21937,30751,3348,2815,14828,81516,19797,1303.0,1702.0,229.0,4441.0,3743.0,2244.0,1582.0,1038.0,16194.0,2482.0,42744.0,39777.0,16583.0,134990.0,70417.0,61617.0,29454.0,53665.0,362978.0,81964,958028,1119578.0
경기도,의왕시,2015,31170,-1.268096933014899,41430,0.3606401356409354,1918390,0.961,154879,7652.5,7564.0,7771.5,10454.0,11606.0,10291.0,11730.5,12212.5,13603.5,13917.5,14311.0,12475.0,7645.0,5264.0,4047.0,3089.5,1991.5,930.5,353.5,68.0,10.0,78576.0,3709.5,3662.5,3811.0,5094.0,5517.0,4916.0,5675.5,5985.5,6847.5,7111.0,7323.5,6178.0,3700.0,2684.5,2200.5,1841.0,1325.5,668.5,263.0,52.5,9.5,53986174,93.0,296.0,1.7226632878262497e-06,5.482885303188924e-06,6.409048361160026e-06,1.8060179630436488e-05,2,5501.265,325.0,16.0,14565,18489,12342,68170,32892,28659,20726,18992,139873,32917,5295,2591,2065,15641,21014,3062,4746,8688,64371,13865,819.0,1368.0,343.0,3688.0,3132.0,2300.0,2769.0,1303.0,16778.0,2876.0,10775.0,16258.0,7818.0,48524.0,23811.0,25970.0,17661.0,15928.0,121427.0,31171,387625,496057.0
경기도,의왕시,2016,31170,-1.126040329694637,41430,0.3606401356409354,2243865,0.948,153629,7172.0,7494.0,7096.0,10083.5,11582.0,10425.5,10952.5,12030.5,12844.5,14083.5,13882.0,13288.0,8686.5,5465.5,4094.5,3228.5,2126.5,1031.5,376.5,83.0,10.5,78124.0,3487.0,3617.0,3456.0,4930.0,5484.5,4980.5,5256.0,5914.5,6382.0,7302.0,7067.0,6641.0,4235.5,2759.0,2208.5,1884.0,1417.0,740.5,286.0,65.5,10.5,53989366,93.0,296.0,1.7225614392286066e-06,5.482561139910404e-06,6.408669440570945e-06,1.8059111862880552e-05,2,5501.265,326.0,17.0,15167,19552,12588,70574,33804,30085,21679,18311,145603,34528,4831,2404,1705,13198,17988,2637,4571,7172,55700,12092,1090.0,1400.0,317.0,3436.0,3840.0,2035.0,2702.0,1265.0,16768.0,3343.0,10375.0,15741.0,6054.0,46951.0,23830.0,24349.0,17335.0,14061.0,119145.0,29124,401891,465459.0
경기도,의왕시,2017,31170,-1.816821709707845,41430,0.3606401356409354,2148338,0.954,151852,6527.0,7332.5,6814.5,9519.0,11392.5,10686.0,10243.0,11684.5,12211.0,14147.0,13511.5,14006.5,9602.5,5764.5,4204.0,3454.0,2256.0,1135.5,402.5,96.5,12.0,77623.0,3187.5,3517.0,3306.0,4666.5,5400.0,5050.5,4878.0,5733.0,6052.0,7368.5,6846.0,7086.0,4716.0,2882.5,2242.5,1989.0,1498.5,808.0,308.0,76.0,11.5,53986775,93.0,296.0,1.7226441105252165e-06,5.482824265757678e-06,6.408977013351881e-06,1.805997857808695e-05,2,7085.5,325.0,18.0,15835,20385,12961,72770,34571,31007,22006,17684,148010,35814,4137,2300,1839,13032,19009,2665,4427,8556,56794,11991,1123.0,1349.0,321.0,3466.0,3883.0,1686.0,2526.0,1348.0,15833.0,3590.0,11154.0,16839.0,6121.0,52172.0,26910.0,25746.0,15916.0,15996.0,132339.0,32199,411043,495267.0
경기도,의왕시,2018,31170,-1.393474243597253,41430,0.3606401356409354,2260217,0.963,149599,5885.0,7074.0,6711.0,8958.5,11121.5,10764.5,9577.5,11428.0,11397.5,13863.5,13576.0,14303.0,10473.5,6167.5,4409.5,3647.0,2410.0,1229.0,429.0,108.5,15.5,76919.0,2863.5,3405.0,3255.5,4376.5,5272.5,5026.0,4538.0,5620.0,5677.0,7182.0,6901.5,7286.0,5182.5,3066.5,2312.0,2085.0,1577.5,869.0,327.0,82.5,13.5,53987839,93.0,296.0,1.7226101604103843e-06,5.482716209478213e-06,6.408850704322505e-06,1.8059622649463708e-05,2,7085.5,324.5,19.0,16296,21111,12873,73364,36506,28185,22641,17838,151110,37286,4135,2449,2106,14809,23259,3005,3877,9413,59647,13807,899.0,1314.0,160.0,3207.0,2842.0,1600.0,1614.0,1067.0,13223.0,2732.0,13310.0,18701.0,8256.0,62878.0,44016.0,26759.0,16668.0,24733.0,177161.0,40165,417210,597812.0
경기도,하남시,2015,31180,0.2283660888390512,41450,0.2692522856594847,1878507,0.956,154838,7430.0,7560.0,7266.0,8867.0,9837.0,9418.5,12051.5,12960.5,13757.0,12888.0,13515.5,13275.0,9414.0,6741.5,4825.5,3233.5,1796.0,907.0,373.5,71.0,11.5,76794.5,3612.5,3637.5,3499.0,4301.5,4644.5,4441.0,5817.5,6256.5,6466.5,6224.0,6759.5,6612.0,4650.0,3288.0,2490.5,1826.5,1232.5,679.5,288.0,59.0,8.5,93028094,59.0,437.0,6.342170140559905e-07,4.6975056803808105e-06,5.836946417498353e-06,1.6102662492472437e-05,2,2815.0,342.5,13.5,16369,15261,8242,51730,19193,22515,15327,9721,99886,25907,4922,2813,2315,17522,21547,5036,2966,7035,72227,17348,867.0,1462.0,396.0,3484.0,2458.0,2113.0,1134.0,1149.0,13292.0,2291.0,11902.0,14165.0,5668.0,40901.0,22453.0,21837.0,10183.0,13230.0,120481.0,29731,284151,472928.0
경기도,하남시,2016,31180,-1.248161366980358,41450,0.2692522856594847,1907752,0.95,195422,10034.0,9985.0,8117.5,9863.0,11449.5,11189.5,14240.5,17407.0,16216.5,15294.0,14890.5,15770.5,11836.0,7940.5,5496.5,3689.5,2162.5,1070.0,448.0,91.0,13.5,92531.0,4867.5,4865.5,3947.5,4779.0,5410.5,5392.5,7010.0,8490.0,7616.0,7396.0,7439.5,7964.5,5942.0,3883.0,2780.0,2047.0,1450.0,815.5,352.5,72.5,10.0,93028156,59.0,437.0,6.342165913726163e-07,4.697502549658191e-06,5.836942527378485e-06,1.6102651760613205e-05,3,2116.666666666667,245.3333333333333,10.0,19285,18160,9380,59765,22260,25721,17110,10434,116931,29945,5142,2633,2380,16279,20719,4682,2725,6544,68920,16450,1465.0,1613.0,540.0,4347.0,5674.0,2508.0,1314.0,1300.0,19654.0,4682.0,13048.0,15623.0,7011.0,48484.0,27437.0,24289.0,11287.0,14105.0,135810.0,34493,328991,521158.0
경기도,하남시,2017,31180,1.153320956806185,41450,0.2692522856594847,1994631,0.964,218994,12300.0,12418.5,9535.0,10659.0,13028.0,13294.5,16123.0,21822.5,19066.0,18066.5,16424.0,18300.0,14319.5,9429.0,6384.0,4359.5,2530.5,1262.5,533.5,127.0,13.5,109226.5,5978.5,6096.0,4639.5,5173.0,6126.5,6501.5,8046.0,10773.5,8991.5,8748.5,8233.0,9334.0,7253.5,4634.5,3143.0,2412.0,1657.5,957.0,415.0,102.0,10.5,93006863,59.0,437.0,6.343617889789488e-07,4.698577996335603e-06,5.8382788375520205e-06,1.6106338303228226e-05,3,2116.666666666667,329.3333333333333,11.0,20240,19690,9939,63489,23015,26824,17481,10866,126058,30805,7168,3217,1924,21010,24048,5253,3378,7512,84357,18077,1517.0,1521.0,394.0,4542.0,5259.0,2318.0,1309.0,1411.0,19832.0,4177.0,16436.0,18779.0,6970.0,60610.0,34043.0,28892.0,11927.0,16246.0,168743.0,37141,348407,618011.0
경기도,하남시,2018,31180,1.954924484654147,41450,0.2692522856594847,2082985,0.961,238592,13186.0,13970.0,10809.0,10940.5,13697.5,14904.0,16933.5,24698.0,21106.5,19874.0,17644.0,19512.0,16208.5,10728.5,7423.0,4924.5,2835.0,1441.5,585.0,166.0,13.0,120141.0,6436.5,6843.5,5262.0,5338.0,6426.0,7295.5,8486.0,12303.5,9950.5,9518.0,8878.5,10028.5,8265.5,5330.5,3594.0,2715.0,1799.5,1072.5,453.0,134.0,10.5,92992059,59.0,437.0,6.344627770850842e-07,4.699325992986132e-06,5.8392082704610295e-06,1.6108902374126375e-05,4,1918.0,320.25,9.25,22315,20985,10252,66970,24880,28434,17971,11320,145328,32356,7077,3062,2264,19110,23556,5605,4386,8740,85218,16139,1777.0,1589.0,433.0,4668.0,5309.0,2583.0,1650.0,1361.0,22343.0,4818.0,18977.0,19516.0,7959.0,66559.0,37603.0,31593.0,15541.0,19564.0,198700.0,39630,380811,677330.0
경기도,용인시,2015,31190,-0.161837268217265,41460,0.4346201693325335,2240215,0.959,971327,54145.0,60355.5,60783.5,65431.0,59631.0,49373.0,70688.0,88902.0,102604.0,87292.0,69120.5,54589.0,40095.5,34487.0,28186.0,19532.0,10765.5,5226.0,1889.5,427.5,46.0,485098.5,26487.0,29197.5,29436.5,31702.0,28857.0,24229.5,36541.5,46254.0,51453.0,42718.0,32968.5,27461.0,21590.0,18793.5,14850.5,10562.0,6532.5,3647.5,1431.5,346.0,39.5,591323715,242.0,2002.0,4.092513015480869e-07,3.385624403715992e-06,4.144937768984963e-06,1.1048094020717567e-05,13,3932.960769230769,313.6923076923077,8.076923076923077,66596,63470,32820,218631,92310,87858,74988,57655,472613,108796,30373,16646,14151,98796,94119,20274,12837,73260,388008,73593,9177.0,10564.0,2950.0,29010.0,40722.0,14571.0,9735.0,16163.0,142251.0,39255.0,87201.0,95642.0,43231.0,333360.0,186754.0,145720.0,68931.0,165134.0,1007247.0,216672,1275737,3486347.0
경기도,용인시,2016,31190,1.362865487659077,41460,0.4346201693325335,2336063,0.964,982590,52414.5,60782.0,58560.5,66253.5,62586.5,51284.5,65865.0,88617.5,100070.5,92704.5,70629.0,58366.0,43855.0,34965.5,29194.5,21150.0,12046.0,5702.5,2043.0,485.0,59.5,492270.0,25566.0,29490.5,28349.5,32106.5,30248.0,25026.0,33930.5,46083.0,50480.5,45669.0,33723.0,29077.0,23407.5,19167.5,15513.5,11325.0,7183.0,3937.0,1546.0,388.5,52.5,591339197,242.0,2002.0,4.092405868369994e-07,3.3855357638333587e-06,4.1448292493284525e-06,1.1047804767793873e-05,15,3587.734666666666,304.9333333333333,8.0,76927,77149,37661,254366,109012,106765,67758,53248,556341,127948,38918,19909,15785,108609,136873,26387,15937,84723,456173,98531,10577.0,11333.0,2711.0,32402.0,34753.0,15857.0,9668.0,16394.0,149400.0,31126.0,109584.0,119310.0,49584.0,389269.0,231850.0,187929.0,78449.0,175487.0,1159464.0,265900,1467175,4082892.0
경기도,용인시,2017,31190,0.9700010206740466,41460,0.4346201693325335,2415279,0.964,996260,49566.0,60546.5,58720.0,65314.0,64374.0,54510.0,61300.5,88036.5,97536.5,97679.5,72563.0,62194.0,46860.5,35628.5,30399.0,23317.0,13391.5,6270.5,2245.0,558.5,76.0,498892.0,24144.0,29447.0,28413.0,31592.0,31135.0,26415.5,31398.0,45620.0,49572.5,48306.5,34800.0,30630.5,24849.0,19472.5,16387.0,12390.0,7868.5,4261.5,1681.0,438.0,70.5,591350941,242.0,2002.0,4.092324594778991e-07,3.3854685284080744e-06,4.1447469346294654e-06,1.1047585362682293e-05,16,3413.030625,318.125,8.5,87261,90100,42741,295643,124297,125682,80794,63504,649877,145601,39567,18386,13003,98905,123559,26768,15383,76594,449281,84053,12029.0,11050.0,3194.0,33157.0,35686.0,17018.0,9584.0,15352.0,155549.0,30057.0,129104.0,126681.0,52837.0,432595.0,255902.0,207570.0,87671.0,186177.0,1315131.0,277875,1705500,4339718.0
경기도,용인시,2018,31190,0.4127609796381165,41460,0.4346201693325335,2480416,0.966,1026126,47405.0,60284.0,59953.0,63710.5,65441.5,58098.0,59450.5,88863.5,95499.0,101060.5,77133.0,65787.5,50222.0,37391.5,32273.5,25374.0,14765.0,6886.0,2475.0,630.5,85.0,509800.0,23108.0,29371.0,29093.5,30795.5,31607.0,28071.5,30246.5,45815.5,48662.5,50150.0,37486.0,32139.0,26367.0,20352.0,17526.5,13480.0,8520.5,4594.5,1849.0,486.0,78.5,591289210,242.0,2002.0,4.0927518362799146e-07,3.3858219736497478e-06,4.145179649058707e-06,1.104873873818871e-05,17,3415.457058823529,305.1176470588235,9.0,94791,104692,47085,330023,139049,146037,88297,67991,723649,161265,43375,21159,13399,102351,137819,30217,18849,77870,510773,94535,14260.0,12641.0,3921.0,37249.0,39083.0,18822.0,10178.0,16073.0,169950.0,33550.0,150012.0,152381.0,63352.0,496609.0,304825.0,247092.0,99893.0,205832.0,1525166.0,324090,1902879,4975326.0
경기도,파주시,2015,31200,3.138236885032972,41480,0.2497645602552513,1935472,0.954,415345,23319.0,24107.0,23436.5,25676.5,25875.0,25830.0,32300.0,34598.5,39656.0,35162.5,31520.0,26656.0,17377.0,14668.5,13527.0,10513.0,5917.5,2704.5,944.0,211.5,28.5,203770.0,11429.5,11763.5,11245.5,12306.5,12989.0,11409.0,15094.5,17072.5,19216.0,16464.5,14826.5,13074.5,8843.0,7800.5,7604.0,6110.0,3723.0,1927.0,687.0,157.5,26.5,672888154,107.0,1583.0,1.590160257153227e-07,2.3525455019379045e-06,3.074805207523389e-06,8.071177903363713e-06,13,2389.963846153846,312.8461538461539,9.0,40428,44032,23192,154353,70324,60383,45563,31035,357495,84143,10208,8214,3665,38420,44338,12759,11866,16067,213270,32335,1565.0,3229.0,615.0,8314.0,5062.0,3951.0,3279.0,1911.0,34527.0,4871.0,31076.0,42547.0,16275.0,134462.0,66705.0,71724.0,44939.0,39605.0,477621.0,80986,910948,1464406.0
경기도,파주시,2016,31200,-0.2857962222540092,41480,0.2497645602552513,2015934,0.961,423957,23110.5,24901.0,22881.5,25989.5,26378.5,25998.5,31580.0,35689.0,38890.5,37293.0,31837.0,28708.0,19735.0,14942.5,13567.5,11121.5,6508.0,3022.5,998.0,236.0,33.5,208535.0,11310.5,12200.5,11022.5,12487.5,13106.0,11799.0,14553.5,17537.5,19010.0,17493.5,14936.5,13988.5,10008.5,7957.5,7567.0,6462.5,4042.5,2107.5,744.5,170.5,29.0,672834018,107.0,1583.0,1.590288200915549e-07,2.3527347869619754e-06,3.0750526053217483e-06,8.071827307637706e-06,14,2262.109285714286,308.1428571428572,9.357142857142858,40037,43657,22014,149578,68037,60634,44017,30326,348116,81500,8581,7294,3183,31826,39561,12159,10684,18849,196719,27407,1917.0,3202.0,832.0,8400.0,6170.0,4110.0,3285.0,3055.0,35266.0,5711.0,30003.0,40183.0,14654.0,124828.0,68109.0,71084.0,39230.0,43269.0,486930.0,78547,887916,1425048.0
경기도,파주시,2017,31200,-0.08118156197061689,41480,0.2497645602552513,2098448,0.972,430650,22288.0,25108.5,23068.5,25663.0,26366.0,26837.5,30574.0,36535.0,37773.0,39260.5,32080.5,30471.5,21905.5,15246.5,13626.0,11966.5,7087.0,3307.0,1073.0,267.0,41.0,212008.0,10927.5,12293.0,11185.5,12305.5,12841.5,12555.5,13958.0,17740.0,18612.5,18513.0,15071.0,14688.5,11043.5,8130.5,7543.5,6932.0,4359.0,2274.0,811.0,188.5,34.5,673115033,107.0,1583.0,1.5896242804608405e-07,2.351752556980851e-06,3.073768818947177e-06,8.068457445965257e-06,14,2255.322142857143,311.3571428571428,10.35714285714286,42044,47000,22974,157979,71047,64881,45962,30026,373089,86020,6029,5278,2233,22052,26435,9049,6218,16790,143080,17934,1512.0,2374.0,526.0,6376.0,5240.0,3491.0,2150.0,3107.0,30752.0,4117.0,22463.0,32938.0,11149.0,100436.0,52320.0,56524.0,29041.0,38242.0,400055.0,59166,941022,1117077.0
경기도,파주시,2018,31200,3.279800147615156,41480,0.2497645602552513,2155460,0.954,447906,21591.5,25333.0,23645.5,25251.0,26369.0,27982.0,30371.0,37937.0,37045.5,40821.0,33412.0,31747.5,24024.5,15954.5,14003.0,12685.0,7762.5,3584.0,1206.0,301.0,46.0,217173.0,10594.0,12432.0,11511.0,12084.0,12539.0,13420.5,13853.5,18190.0,18282.0,19374.5,15786.5,15218.0,12028.5,8453.0,7694.5,7336.0,4758.0,2440.0,930.5,209.5,38.0,673207364,107.0,1583.0,1.589406262050336e-07,2.3514300119866182e-06,3.0733472487683603e-06,8.067350849715304e-06,16,2159.646875,271.6875,10.0625,44786,51564,23972,171497,75676,71061,50069,30855,410441,91981,5654,5209,2374,20885,26666,10103,8075,19632,154472,19399,1769.0,3151.0,588.0,8188.0,6363.0,3980.0,2706.0,3071.0,34441.0,4832.0,25842.0,42063.0,13656.0,124780.0,65635.0,72631.0,36426.0,47805.0,482922.0,69951,1021902,1323269.0
경기도,이천시,2015,31210,2.8717038080157,41500,0.1880361019363427,2581855,0.954,209003,10704.0,10942.0,11546.5,13841.5,13119.5,12483.0,15397.5,16278.5,17482.5,17256.5,16552.5,14524.0,9561.5,7154.5,6386.5,5247.5,3145.0,1437.0,514.0,91.0,8.0,100348.0,5197.0,5231.5,5542.5,6551.5,6224.0,6240.5,7218.5,8249.0,8331.0,8322.0,7808.5,6895.0,4764.0,3605.5,3526.0,3089.5,2048.0,1038.5,387.0,71.5,7.0,461363641,217.0,1242.0,4.70344822859589e-07,2.692019677380689e-06,3.0344827281263806e-06,7.48650238782037e-06,3,2911.8,299.6666666666667,11.66666666666667,13796,16635,8023,53810,19077,24074,15526,11868,120344,25808,3274,2058,1085,8714,9541,3403,2253,3810,32371,7948,684.0,1108.0,169.0,2837.0,1467.0,1596.0,812.0,534.0,12034.0,1568.0,8402.0,34487.0,5456.0,40985.0,46185.0,25560.0,8942.0,11240.0,138450.0,29087,308961,446060.0
경기도,이천시,2016,31210,1.909611690061324,41500,0.1880361019363427,2657400,0.955,214766,10627.5,11122.0,10979.5,13756.0,13444.5,12652.0,14945.5,16489.5,17161.5,17643.5,16287.0,15719.0,10763.5,7338.5,6345.0,5398.5,3456.0,1534.0,543.5,106.5,10.0,101480.0,5196.0,5328.0,5256.5,6536.0,6345.5,6173.0,7089.5,8136.0,8353.0,8461.0,7691.5,7481.5,5279.0,3729.5,3450.5,3138.0,2235.0,1099.5,409.5,82.5,9.0,461380578,217.0,1242.0,4.7032755678762013e-07,2.691920854977992e-06,3.0343713341136783e-06,7.4862275628776035e-06,3,2911.8,298.0,12.66666666666667,10648,18808,9012,60596,13038,17568,7901,12449,72691,20055,3541,2288,1275,10036,11225,3615,1809,4459,33609,8345,877.0,1362.0,236.0,3589.0,2331.0,1871.0,1013.0,675.0,12594.0,1782.0,14499.0,19217.0,6605.0,47928.0,20439.0,25006.0,10570.0,11485.0,131390.0,24353,242766,418024.0
경기도,이천시,2017,31210,0.628362777560348,41500,0.1880361019363427,2762017,0.957,218798,10471.0,11324.0,10939.0,13462.5,13563.5,13435.0,14575.0,17045.5,17131.0,18013.0,16154.5,16700.5,11727.0,7745.0,6358.5,5681.0,3734.5,1650.5,567.0,129.0,16.0,103196.0,5103.5,5436.0,5247.0,6423.5,6322.0,6364.5,7027.0,8153.0,8502.5,8580.5,7697.5,7938.5,5694.0,3943.5,3387.0,3279.0,2379.5,1176.5,425.5,100.5,15.0,461426221,217.0,1242.0,4.7028103329221074e-07,2.69165457764482e-06,3.034071182530392e-06,7.485487046042838e-06,3,2911.8,290.6666666666667,13.66666666666667,17205,20694,9698,66516,25448,30265,18080,12016,157531,32902,3176,1642,950,8655,12013,3089,1476,5314,33617,7080,1169.0,1526.0,347.0,4544.0,2821.0,2301.0,1207.0,1253.0,18301.0,2413.0,10089.0,16760.0,6980.0,48845.0,18039.0,28539.0,9344.0,14293.0,141760.0,25454,390355,432997.0
경기도,이천시,2018,31210,0.3348772699638348,41500,0.1880361019363427,2893320,0.961,220599,9940.0,11178.5,10965.0,12874.5,13439.5,14264.5,14098.5,17197.5,16896.5,18118.0,16563.0,16968.0,12652.0,8296.5,6479.0,5885.0,3966.5,1780.5,605.5,141.0,21.5,103684.0,4788.5,5396.5,5268.0,6130.5,6190.0,6470.0,6861.5,8059.0,8450.0,8578.0,7988.0,8090.0,6094.5,4219.0,3388.0,3379.5,2494.5,1250.5,459.0,110.0,19.0,461402250,217.0,1242.0,4.703054655671922e-07,2.691794415826971e-06,3.034228810110917e-06,7.48587593580222e-06,4,2530.3375,262.0,11.25,21340,24666,11747,77922,29391,34292,20700,17055,190026,36997,2257,2712,1125,9066,6187,4276,1703,2992,27793,5253,1116.0,1644.0,551.0,4951.0,2784.0,2594.0,898.0,1520.0,15658.0,2661.0,8979.0,12856.0,4509.0,40093.0,19767.0,20925.0,7401.0,12373.0,118917.0,21225,464136,364786.0
경기도,안성시,2015,31220,-0.06997349358632221,41550,0.1997646445263137,2112824,0.95,194765,8782.0,9346.0,9528.0,11147.5,10834.0,9674.5,13191.5,14317.5,15605.0,14885.5,14466.0,13259.0,9491.0,7256.5,6523.0,5741.0,3558.0,1492.0,539.5,98.0,16.5,88134.5,4300.0,4512.0,4556.0,5356.5,5035.0,4464.0,6230.0,6736.5,7303.5,6948.5,6824.5,6493.0,4689.5,3724.0,3652.0,3384.0,2320.0,1121.5,393.5,76.5,14.0,553410031,65.0,275.0,1.1745359924637869e-07,4.96919073734679e-07,2.92911206735969e-06,7.376086032672581e-06,5,2966.0,246.8,7.4,19758,25941,12489,92202,35565,38558,28410,15428,203764,47581,4070,3836,1670,15903,15775,6305,4004,7740,63665,14881,1154.0,1951.0,412.0,5482.0,3612.0,2966.0,2062.0,1745.0,19125.0,3485.0,13952.0,18968.0,6935.0,61067.0,31457.0,31106.0,18282.0,22973.0,192901.0,40570,519696,618054.0
경기도,안성시,2016,31220,-2.030142092684348,41550,0.1997646445263137,2186749,0.953,196362,8349.0,9368.0,8951.0,11023.5,11062.0,9596.5,12091.5,14439.0,15115.5,15284.5,14197.0,14148.5,10532.5,7476.5,6478.0,5862.5,3866.0,1630.0,568.5,110.5,16.5,88285.5,4080.0,4541.0,4264.0,5305.5,5115.5,4426.5,5671.5,6814.0,7085.5,7150.0,6634.5,6893.0,5197.0,3835.5,3589.0,3433.0,2506.5,1218.0,423.0,88.0,14.5,553392068,65.0,275.0,1.1745741176760055e-07,4.969352036321561e-07,2.929207145773546e-06,7.376325459005314e-06,5,2966.0,299.0,8.4,23632,28150,13144,97062,37494,40641,28926,16081,215946,49962,5380,4477,2407,26161,28610,5330,4247,13293,117344,23850,1711.0,2913.0,1009.0,6936.0,2675.0,4090.0,3024.0,1605.0,19322.0,3348.0,12949.0,19998.0,7559.0,57434.0,27124.0,31810.0,19287.0,18171.0,184095.0,32823,551038,688982.0
경기도,안성시,2017,31220,0.5684799344195891,41550,0.1997646445263137,2284496,0.961,198832,7838.0,9341.5,8741.5,10754.5,11193.5,9789.5,11225.0,14613.5,14684.0,15730.5,14097.5,14865.5,11399.0,7853.5,6545.5,6002.5,4146.0,1837.5,601.5,135.0,15.5,88709.5,3813.0,4551.0,4174.5,5150.5,5185.5,4434.5,5215.0,6919.5,6885.5,7339.0,6588.5,7199.5,5616.0,3990.0,3554.0,3519.5,2640.5,1354.5,458.5,106.5,14.0,553397808,65.0,275.0,1.1745619346580426e-07,4.969300492784026e-07,2.929176763201057e-06,7.376248949652508e-06,5,2966.0,298.2,9.4,21984,29800,13940,103521,39594,43132,29946,16926,235475,52547,4379,4827,2221,21951,26900,5530,4400,12228,112405,19852,975.0,1780.0,378.0,4594.0,3124.0,2179.0,1648.0,1171.0,14045.0,2335.0,11251.0,16261.0,5201.0,48845.0,23796.0,29494.0,17247.0,16543.0,163490.0,28985,586865,608035.0
경기도,안성시,2018,31220,-0.9665594764579425,41550,0.1997646445263137,2385263,0.96,201135,7195.5,9066.0,8739.5,10274.0,11167.0,10086.0,10493.0,14461.0,14210.5,15928.0,14383.0,15140.5,12147.0,8384.0,6764.0,6112.0,4384.5,2025.5,639.0,158.5,14.5,88687.0,3510.0,4402.5,4208.0,4897.0,5211.0,4464.0,4806.5,6825.0,6647.0,7410.0,6767.5,7302.5,5976.0,4203.5,3608.5,3585.0,2764.0,1460.5,502.0,123.0,13.5,553398042,65.0,275.0,1.174561438003787e-07,4.969298391554482e-07,2.9291755246217514e-06,7.376245830663781e-06,5,2966.0,295.2,10.4,23109,31316,14238,108509,41720,45621,30698,17500,255560,54867,4845,4294,2136,25449,28947,7976,5378,14648,173219,19270,733.0,1480.0,195.0,3893.0,1840.0,1702.0,1198.0,708.0,12377.0,1529.0,10174.0,16343.0,4913.0,47093.0,20072.0,26569.0,15668.0,15348.0,153364.0,22367,623138,643728.0
